time_s,wheel_speed,raw_weight,velocity,pitch,roll,acc,acc_z
29:33.2,0,14584,0,-0.5,0.6,0,9.8
29:33.3,0,14585,0,-0.5,0.6,0,9.8
29:33.4,0,14587,0,-0.5,0.6,0.1,9.8
29:33.5,0,14587,0,-0.5,0.6,-0.1,9.8
29:33.6,0,14588,0,-0.5,0.6,0,9.8
29:33.7,0,14589,0,-0.5,0.6,0.1,9.8
29:33.8,0,14591,0,-0.5,0.6,-0.1,9.8
29:33.9,0,14592,0,-0.5,0.6,0,9.8
29:34.0,0,14593,0,-0.5,0.6,0,9.8
29:34.1,0,14591,0,-0.5,0.6,0.1,9.8
29:34.2,0,14589,0,-0.5,0.6,0,9.8
29:34.3,0,14588,0,-0.5,0.6,-0.1,9.8
29:34.4,0,14586,0,-0.5,0.6,0,9.8
29:34.5,0,14585,0,-0.5,0.6,0.1,9.8
29:34.6,0,14586,0,-0.5,0.6,-0.1,9.8
29:34.7,0,14587,0,-0.5,0.6,0,9.8
29:34.8,0,14589,0,-0.5,0.6,0,9.8
29:34.9,0,14589,0,-0.5,0.6,0,9.8
29:35.0,0,14589,0,-0.5,0.6,0,9.8
29:35.1,0,14588,0,-0.5,0.6,0,9.8
29:35.2,0,14587,0,-0.5,0.6,0,9.8
29:35.3,0,14589,0,-0.5,0.6,0,9.8
29:35.4,0,14590,0,-0.5,0.6,0,9.8
29:35.5,0,14590,0,-0.5,0.6,0.1,9.8
29:35.6,0,14591,0,-0.5,0.6,-0.1,9.8
29:35.7,0,14591,0,-0.5,0.6,0,9.8
29:35.8,0,14592,0,-0.5,0.6,0,9.8
29:35.9,0,14590,0,-0.5,0.6,0,9.8
29:36.0,0,14588,0,-0.5,0.6,0,9.8
29:36.1,0,14587,0,-0.5,0.6,0,9.8
29:36.2,0,14590,0,-0.5,0.6,0,9.8
29:36.3,0,14594,0,-0.5,0.6,0.1,9.8
29:36.5,0,14594,0,-0.5,0.6,0,9.8
29:36.6,0,14594,0,-0.5,0.6,-0.1,9.8
29:36.7,0,14597,0,-0.5,0.7,0.1,9.8
29:36.8,0,14601,0,-0.5,0.7,-0.1,9.8
29:36.9,0,14598,0,-0.5,0.7,0,9.8
29:37.0,0,14598,0,-0.5,0.7,0,9.8
29:37.1,0,14594,0,-0.5,0.7,0.1,9.8
29:37.2,0,14591,0,-0.5,0.7,-0.1,9.8
29:37.3,0,14591,0,-0.5,0.7,0,9.8
29:37.4,0,14592,0,-0.5,0.7,0,9.8
29:37.5,0,14591,0,-0.5,0.7,0,9.8
29:37.6,0,14590,0,-0.5,0.7,0,9.8
29:37.7,0,14588,0,-0.5,0.7,0,9.8
29:37.8,0,14589,0,-0.5,0.7,0,9.8
29:37.9,0,14590,0,-0.5,0.7,0,9.8
29:38.0,0,14591,0,-0.5,0.6,0,9.8
29:38.1,0,14590,0,-0.5,0.6,0,9.8
29:38.2,0,14589,0,-0.5,0.6,0,9.8
29:38.3,0,14589,0,-0.5,0.6,0,9.8
29:38.4,0,14590,0,-0.5,0.6,0,9.8
29:38.5,0,14589,0,-0.5,0.6,0,9.8
29:38.6,0,14590,0,-0.5,0.6,0,9.8
29:38.7,0,14589,0,-0.5,0.6,0,9.8
29:38.8,0,14588,0,-0.5,0.6,0,9.8
29:38.9,0,14588,0,-0.5,0.6,0,9.8
29:39.0,0,14588,0,-0.5,0.6,0,9.8
29:39.1,0,14591,0,-0.5,0.6,0,9.8
29:39.2,0,14588,0,-0.5,0.6,0,9.8
29:39.3,0,14586,0,-0.5,0.6,0,9.8
29:39.4,0,14586,0,-0.5,0.6,0,9.8
29:39.5,0,14588,0,-0.5,0.6,0,9.8
29:39.6,0,14591,0,-0.5,0.6,0,9.8
29:39.7,0,14590,0,-0.5,0.6,0,9.8
29:39.8,0,14590,0,-0.5,0.6,0.1,9.8
29:39.9,0,14589,0,-0.5,0.6,-0.1,9.8
29:40.0,0,14588,0,-0.5,0.6,0,9.8
29:40.1,0,14589,0,-0.5,0.6,0,9.8
29:40.2,0,14589,0,-0.5,0.6,0,9.8
29:40.3,0,14588,0,-0.5,0.6,0,9.8
29:40.4,0,14588,0,-0.5,0.6,0.1,9.8
29:40.5,0,14589,0,-0.5,0.6,-0.1,9.8
29:40.6,0,14589,0,-0.5,0.6,0,9.8
29:40.7,0,14589,0,-0.5,0.6,0,9.8
29:40.8,0,14589,0,-0.5,0.6,0,9.8
29:40.9,0,14586,0,-0.5,0.6,0,9.8
29:41.0,0,14590,0,-0.5,0.6,0,9.8
29:41.1,0,14591,0,-0.5,0.6,0.1,9.8
29:41.2,0,14589,0,-0.5,0.6,-0.1,9.8
29:41.3,0,14586,0,-0.5,0.6,0.1,9.8
29:41.4,0,14584,0,-0.5,0.6,-0.1,9.8
29:41.5,0,14583,0,-0.5,0.6,0.1,9.8
29:41.6,0,14583,0,-0.5,0.6,-0.1,9.8
29:41.7,0,14586,0,-0.5,0.6,0,9.8
29:41.8,0,14589,0,-0.5,0.6,0,9.8
29:41.9,0,14592,0,-0.5,0.6,0,9.8
29:42.0,0,14594,0,-0.5,0.6,0.1,9.8
29:42.1,0,14592,0,-0.5,0.6,-0.1,9.8
29:42.2,0,14590,0,-0.5,0.6,0,9.8
29:42.3,0,14590,0,-0.5,0.6,0,9.8
29:42.4,0,14589,0,-0.5,0.6,0,9.8
29:42.5,0,14586,0,-0.5,0.6,0,9.8
29:42.7,0,14584,0,-0.5,0.6,0.1,9.8
29:42.8,0,14586,0,-0.5,0.6,-0.1,9.8
29:42.9,0,14584,0,-0.5,0.6,0,9.8
29:43.0,0,14584,0,-0.5,0.6,0,9.8
29:43.1,0,14583,0,-0.5,0.6,0,9.8
29:43.2,0,14585,0,-0.5,0.6,0,9.8
29:43.3,0,14587,0,-0.5,0.6,0,9.8
29:43.4,0,14589,0,-0.5,0.6,0.1,9.8
29:43.5,0,14588,0,-0.5,0.6,-0.1,9.8
29:43.6,0,14591,0,-0.5,0.6,0,9.8
29:43.7,0,14590,0,-0.5,0.6,0,9.8
29:43.8,0,14591,0,-0.5,0.6,0,9.8
29:43.9,0,14589,0,-0.5,0.6,0.1,9.8
29:44.0,0,14588,0,-0.5,0.6,-0.1,9.8
29:44.1,0,14587,0,-0.5,0.6,0,9.8
29:44.2,0,14588,0,-0.5,0.6,0.1,9.8
29:44.3,0,14587,0,-0.5,0.6,-0.1,9.8
29:44.4,0,14586,0,-0.5,0.6,0,9.8
29:44.5,0,14585,0,-0.5,0.6,0.1,9.8
29:44.6,0,14585,0,-0.5,0.6,-0.1,9.8
29:44.7,0,14585,0,-0.5,0.6,0,9.8
29:44.8,0,14586,0,-0.5,0.6,0,9.8
29:44.9,0,14586,0,-0.5,0.6,0,9.8
29:45.0,0,14586,0,-0.5,0.6,0,9.8
29:45.1,0,14588,0,-0.5,0.6,0,9.8
29:45.2,0,14586,0,-0.5,0.6,0,9.8
29:45.3,0,14585,0,-0.5,0.6,0,9.8
29:45.4,0,14589,0,-0.5,0.6,0,9.8
29:45.5,0,14591,0,-0.5,0.6,0,9.8
29:45.6,0,14588,0,-0.5,0.6,0,9.8
29:45.7,0,14583,0,-0.5,0.6,0,9.8
29:45.8,0,14582,0,-0.5,0.6,0,9.8
29:45.9,0,14582,0,-0.5,0.6,0,9.8
29:46.0,0,14581,0,-0.5,0.6,0,9.8
29:46.1,0,14585,0,-0.5,0.6,0,9.8
29:46.2,0,14584,0,-0.5,0.6,0,9.8
29:46.3,0,14584,0,-0.5,0.6,0,9.8
29:46.4,0,14585,0,-0.5,0.6,0,9.8
29:46.5,0,14588,0,-0.5,0.6,0,9.8
29:46.6,0,14590,0,-0.5,0.6,0,9.8
29:46.7,0,14589,0,-0.5,0.6,0,9.8
29:46.8,0,14590,0,-0.5,0.6,0,9.8
29:46.9,0,14590,0,-0.5,0.6,0,9.8
29:47.0,0,14587,0,-0.5,0.6,0,9.8
29:47.1,0,14584,0,-0.5,0.6,0,9.8
29:47.2,0,14585,0,-0.5,0.6,0,9.8
29:47.3,0,14586,0,-0.5,0.6,0,9.8
29:47.4,0,14584,0,-0.5,0.6,0,9.8
29:47.5,0,14585,0,-0.5,0.6,0,9.8
29:47.6,0,14586,0,-0.5,0.6,0.1,9.8
29:47.7,0,14584,0,-0.5,0.6,-0.1,9.8
29:47.8,0,14584,0,-0.5,0.6,0,9.8
29:47.9,0,14583,0,-0.5,0.6,0,9.8
29:48.0,0,14583,0,-0.5,0.6,0,9.8
29:48.1,0,14585,0,-0.5,0.6,0.1,9.8
29:48.2,0,14583,0,-0.5,0.6,-0.1,9.8
29:48.3,0,14583,0,-0.5,0.6,0,9.8
29:48.4,0,14584,0,-0.5,0.6,0,9.8
29:48.5,0,14585,0,-0.5,0.6,0,9.8
29:48.6,0,14585,0,-0.5,0.6,0,9.8
29:48.8,0,14584,0,-0.5,0.6,0,9.8
29:48.9,0,14582,0,-0.5,0.6,0,9.8
29:49.0,0,14582,0,-0.5,0.6,0,9.8
29:49.1,0,14583,0,-0.5,0.6,0,9.8
29:49.2,0,14586,0,-0.5,0.6,0,9.8
29:49.3,0,14585,0,-0.5,0.6,0,9.8
29:49.4,0,14586,0,-0.5,0.6,0,9.8
29:49.5,0,14584,0,-0.5,0.6,0,9.8
29:49.6,0,14584,0,-0.5,0.6,0.1,9.8
29:49.7,0,14585,0,-0.5,0.6,-0.1,9.8
29:49.8,0,14585,0,-0.5,0.6,0,9.8
29:49.9,0,14584,0,-0.5,0.6,0,9.8
29:50.0,0,14583,0,-0.5,0.6,0,9.8
29:50.1,0,14582,0,-0.5,0.6,0,9.8
29:50.2,0,14583,0,-0.5,0.6,0,9.8
29:50.3,0,14582,0,-0.5,0.6,0,9.8
29:50.4,0,14581,0,-0.5,0.6,0.1,9.8
29:50.5,0,14582,0,-0.5,0.6,-0.1,9.8
29:50.6,0,14583,0,-0.5,0.6,0,9.8
29:50.7,0,14581,0,-0.5,0.6,0,9.8
29:50.8,0,14579,0,-0.5,0.6,0.1,9.8
29:50.9,0,14580,0,-0.5,0.6,-0.1,9.8
29:51.0,0,14581,0,-0.5,0.6,0,9.8
29:51.1,0,14581,0,-0.5,0.6,0,9.8
29:51.2,0,14581,0,-0.5,0.6,0,9.8
29:51.3,0,14583,0,-0.5,0.6,0,9.8
29:51.4,0,14585,0,-0.5,0.6,0.1,9.8
29:51.5,0,14585,0,-0.5,0.6,-0.1,9.8
29:51.6,0,14586,0,-0.5,0.6,0,9.8
29:51.7,0,14586,0,-0.5,0.6,0,9.8
29:51.8,0,14584,0,-0.5,0.6,0,9.8
29:51.9,0,14585,0,-0.5,0.6,0,9.8
29:52.0,0,14588,0,-0.5,0.7,0,9.8
29:52.1,0,14587,0,-0.5,0.7,0,9.8
29:52.2,0,14586,0,-0.5,0.7,0,9.8
29:52.3,0,14590,0,-0.5,0.7,0,9.8
29:52.4,0,14590,0,-0.5,0.7,0,9.8
29:52.5,0,14591,0,-0.5,0.7,0,9.8
29:52.6,0,14589,0,-0.5,0.6,0,9.8
29:52.7,0,14588,0,-0.5,0.6,0,9.8
29:52.8,0,14588,0,-0.5,0.7,0,9.8
29:52.9,0,14584,0,-0.5,0.7,0,9.8
29:53.0,0,14583,0,-0.5,0.7,0,9.8
29:53.1,0,14582,0,-0.5,0.7,0,9.8
29:53.2,0,14582,0,-0.5,0.7,0.1,9.8
29:53.3,0,14584,0,-0.5,0.7,-0.1,9.8
29:53.4,0,14583,0,-0.5,0.6,0,9.8
29:53.5,0,14585,0,-0.5,0.6,0,9.8
29:53.6,0,14585,0,-0.5,0.6,0,9.8
29:53.7,0,14585,0,-0.5,0.6,0,9.8
29:53.8,0,14587,0,-0.5,0.6,0,9.8
29:53.9,0,14590,0,-0.5,0.6,0,9.8
29:54.0,0,14589,0,-0.5,0.6,0,9.8
29:54.1,0,14588,0,-0.5,0.6,0,9.8
29:54.2,0,14589,0,-0.5,0.6,0,9.8
29:54.3,0,14589,0,-0.5,0.6,0,9.8
29:54.4,0,14587,0,-0.5,0.6,0,9.8
29:54.5,0,14584,0,-0.5,0.6,0,9.8
29:54.7,0,14584,0,-0.5,0.6,0,9.8
29:54.8,0,14583,0,-0.5,0.6,0,9.8
29:54.9,0,14584,0,-0.5,0.6,0,9.8
29:55.0,0,14583,0,-0.5,0.6,0,9.8
29:55.1,0,14585,0,-0.5,0.6,0,9.8
29:55.2,0,14586,0,-0.4,0.6,0,9.8
29:55.3,0,14587,0,-0.4,0.6,0,9.8
29:55.4,0,14586,0,-0.4,0.6,0,9.8
29:55.5,0,14588,0,-0.4,0.6,0,9.8
29:55.6,0,14584,0,-0.4,0.6,0,9.8
29:55.7,0,14585,0,-0.4,0.6,0,9.8
29:55.8,0,14586,0,-0.4,0.6,0.1,9.8
29:55.9,0,14587,0,-0.4,0.6,0,9.8
29:56.0,0,14586,0,-0.4,0.6,0,9.8
29:56.1,0,14587,0,-0.4,0.6,0,9.8
29:56.2,0,14587,0,-0.4,0.6,-0.1,9.8
29:56.3,0,14586,0,-0.4,0.6,0,9.8
29:56.4,0,14588,0,-0.4,0.6,0,9.8
29:56.5,0,14587,0,-0.4,0.6,0,9.8
29:56.6,0,14587,0,-0.4,0.6,0,9.8
29:56.7,0,14587,0,-0.4,0.6,0,9.8
29:56.8,0,14587,0,-0.4,0.6,0,9.8
29:56.9,0,14587,0,-0.4,0.6,0,9.8
29:57.0,0,14587,0,-0.4,0.6,0.1,9.8
29:57.1,0,14587,0,-0.4,0.6,-0.1,9.8
29:57.2,0,14585,0,-0.4,0.6,0,9.8
29:57.3,0,14585,0,-0.4,0.6,0.1,9.8
29:57.4,0,14586,0,-0.4,0.6,-0.1,9.8
29:57.5,0,14586,0,-0.4,0.6,0.1,9.8
29:57.6,0,14584,0,-0.4,0.6,0.1,9.8
29:57.7,0,14583,0,-0.4,0.6,-0.2,9.8
29:57.8,0,14583,0,-0.4,0.6,0,9.8
29:57.9,0,14583,0,-0.4,0.6,0,9.8
29:58.0,0,14582,0,-0.4,0.6,0,9.8
29:58.1,0,14582,0,-0.4,0.6,0.1,9.8
29:58.2,0,14583,0,-0.4,0.6,0,9.8
29:58.3,0,14584,0,-0.4,0.6,-0.1,9.8
29:58.4,0,14586,0,-0.4,0.6,0,9.8
29:58.5,0,14587,0,-0.4,0.6,0,9.8
29:58.6,0,14584,0,-0.4,0.6,0,9.8
29:58.7,0,14582,0,-0.4,0.6,0.1,9.8
29:58.8,0,14581,0,-0.4,0.6,-0.1,9.8
29:58.9,0,14580,0,-0.5,0.6,0,9.8
29:59.0,0,14579,0,-0.5,0.7,0,9.8
29:59.1,0,14576,0,-0.5,0.7,0,9.8
29:59.2,0,14575,0,-0.5,0.7,0,9.8
29:59.3,0,14579,0,-0.5,0.6,0,9.8
29:59.4,0,14579,0,-0.5,0.6,0,9.8
29:59.5,0,14580,0,-0.5,0.6,0.1,9.8
29:59.6,0,14580,0,-0.5,0.6,-0.1,9.8
29:59.7,0,14577,0,-0.5,0.6,0.1,9.8
29:59.8,0,14579,0,-0.4,0.6,-0.1,9.8
29:59.9,0,14579,0,-0.4,0.6,0,9.8
30:00.0,0,14580,0,-0.4,0.6,0,9.8
30:00.1,0,14583,0,-0.4,0.6,0,9.8
30:00.2,0,14587,0,-0.4,0.6,0,9.8
30:00.3,0,14586,0,-0.4,0.6,0.1,9.8
30:00.4,0,14583,0,-0.4,0.6,-0.1,9.8
30:00.5,0,14584,0,-0.4,0.6,0,9.8
30:00.7,0,14583,0,-0.4,0.6,0,9.8
30:00.8,0,14580,0,-0.4,0.6,0,9.8
30:00.9,0,14579,0,-0.4,0.6,0,9.8
30:01.0,0,14581,0,-0.4,0.6,0,9.8
30:01.1,0,14581,0,-0.4,0.6,0,9.8
30:01.2,0,14578,0,-0.4,0.6,0,9.8
30:01.3,0,14579,0,-0.4,0.6,0,9.8
30:01.4,0,14583,0,-0.4,0.6,0,9.8
30:01.5,0,14582,0,-0.4,0.6,0,9.8
30:01.6,0,14579,0,-0.4,0.6,0,9.8
30:01.7,0,14575,0,-0.4,0.6,0,9.8
30:01.8,0,14576,0,-0.4,0.6,0,9.8
30:01.9,0,14577,0,-0.4,0.6,0,9.8
30:02.0,0,14577,0,-0.4,0.6,0,9.8
30:02.1,0,14578,0,-0.4,0.6,0,9.8
30:02.2,0,14580,0,-0.4,0.6,0,9.8
30:02.3,0,14582,0,-0.4,0.6,0,9.8
30:02.4,0,14585,0,-0.4,0.6,0,9.8
30:02.5,0,14584,0,-0.4,0.6,0.1,9.8
30:02.6,0,14581,0,-0.4,0.6,-0.1,9.8
30:02.7,0,14576,0,-0.4,0.6,0,9.8
30:02.8,0,14575,0,-0.4,0.6,0,9.8
30:02.9,0,14573,0,-0.4,0.6,0,9.8
30:03.0,0,14574,0,-0.4,0.6,0,9.8
30:03.1,0,14575,0,-0.4,0.6,0,9.8
30:03.2,0,14577,0,-0.4,0.6,0,9.8
30:03.3,0,14575,0,-0.4,0.6,0,9.8
30:03.4,0,14573,0,-0.4,0.7,0,9.8
30:03.5,0,14571,0,-0.4,0.7,0,9.8
30:03.6,0,14573,0,-0.4,0.7,0.1,9.8
30:03.7,0,14579,0,-0.5,0.7,-0.1,9.8
30:03.8,0,14579,0,-0.5,0.7,0,9.8
30:03.9,0,14581,0,-0.4,0.7,0,9.8
30:04.0,0,14576,0,-0.5,0.7,0,9.8
30:04.1,0,14572,0,-0.4,0.7,0,9.8
30:04.2,0,14572,0,-0.5,0.7,0,9.8
30:04.3,0,14574,0,-0.5,0.7,0.1,9.8
30:04.4,0,14575,0,-0.5,0.7,-0.1,9.8
30:04.5,0,14576,0,-0.4,0.7,0,9.8
30:04.6,0,14574,0,-0.4,0.7,0,9.8
30:04.7,0,14574,0,-0.4,0.7,0,9.8
30:04.8,0,14568,0,-0.4,0.7,0.1,9.8
30:04.9,0,14568,0,-0.4,0.7,-0.1,9.8
30:05.0,0,14570,0,-0.4,0.7,0,9.8
30:05.1,0,14572,0,-0.4,0.7,0,9.8
30:05.2,0,14573,0,-0.4,0.7,0,9.8
30:05.3,0,14575,0,-0.4,0.7,0,9.8
30:05.4,0,14579,0,-0.4,0.7,0,9.8
30:05.5,0,14579,0,-0.4,0.7,0,9.8
30:05.6,0,14582,0,-0.4,0.7,0,9.8
30:05.7,0,14582,0,-0.4,0.7,0.1,9.8
30:05.8,0,14581,0,-0.4,0.7,-0.1,9.8
30:05.9,0,14580,0,-0.4,0.7,0,9.8
30:06.0,0,14579,0,-0.4,0.7,0,9.8
30:06.1,0,14581,0,-0.4,0.6,0,9.8
30:06.2,0,14576,0,-0.4,0.6,0,9.8
30:06.3,0,14574,0,-0.4,0.6,0,9.8
30:06.4,0,14570,0,-0.4,0.6,0,9.8
30:06.5,0,14569,0,-0.4,0.6,0.1,9.8
30:06.6,0,14572,0,-0.5,0.7,0,9.8
30:06.8,0,14578,0,-0.5,0.6,-0.1,9.8
30:06.9,0,14579,0,-0.5,0.6,0,9.8
30:07.0,0,14578,0,-0.5,0.6,0,9.8
30:07.1,0,14577,0,-0.5,0.6,0,9.8
30:07.2,0,14576,0,-0.5,0.6,0,9.8
30:07.3,0,14575,0,-0.5,0.6,0,9.8
30:07.4,0,14579,0,-0.5,0.6,0,9.8
30:07.5,0,14583,0,-0.5,0.6,0,9.8
30:07.6,0,14577,0,-0.5,0.6,0,9.8
30:07.7,0,14567,0,-0.5,0.6,0,9.8
30:07.8,0,14561,0,-0.5,0.6,0.1,9.8
30:07.9,0,14565,0,-0.5,0.6,0,9.8
30:08.0,0,14576,0,-0.5,0.6,-0.1,9.8
30:08.1,0,14583,0,-0.5,0.6,0,9.8
30:08.2,0,14586,0,-0.5,0.7,0,9.8
30:08.3,0,14587,0,-0.5,0.7,0,9.8
30:08.4,0,14588,0,-0.5,0.7,0,9.8
30:08.5,0,14584,0,-0.5,0.7,0,9.8
30:08.6,0,14580,0,-0.5,0.6,0,9.8
30:08.7,0,14577,0,-0.5,0.6,0,9.8
30:08.8,0,14579,0,-0.5,0.6,0,9.8
30:08.9,0,14582,0,-0.5,0.7,0.1,9.8
30:09.0,0,14583,0,-0.5,0.7,-0.1,9.8
30:09.1,0,14583,0,-0.5,0.7,0,9.8
30:09.2,0,14581,0,-0.5,0.7,0,9.8
30:09.3,0,14579,0,-0.5,0.7,0,9.8
30:09.4,0,14583,0,-0.5,0.7,0,9.8
30:09.5,0,14590,0,-0.5,0.7,0,9.8
30:09.6,0,14590,0,-0.5,0.7,0,9.8
30:09.7,0,14586,0,-0.5,0.7,0,9.8
30:09.8,0,14579,0,-0.5,0.7,0,9.8
30:09.9,0,14573,0,-0.5,0.7,0,9.8
30:10.0,0,14570,0,-0.5,0.7,0,9.8
30:10.1,0,14569,0,-0.5,0.7,0,9.8
30:10.2,0,14569,0,-0.5,0.7,0,9.8
30:10.3,0,14571,0,-0.5,0.7,0,9.8
30:10.4,0,14576,0,-0.5,0.7,0,9.8
30:10.5,0,14583,0,-0.5,0.6,0,9.8
30:10.6,0,14587,0,-0.5,0.6,0,9.8
30:10.7,0,14586,0,-0.5,0.6,0.1,9.8
30:10.8,0,14578,0,-0.5,0.6,-0.1,9.8
30:10.9,0,14571,0,-0.5,0.6,0.1,9.8
30:11.0,0,14569,0,-0.5,0.6,0,9.8
30:11.1,0,14571,0,-0.5,0.6,-0.1,9.8
30:11.2,0,14577,0,-0.5,0.6,0,9.8
30:11.3,0,14578,0,-0.5,0.6,0.1,9.8
30:11.4,0,14574,0,-0.5,0.6,0,9.8
30:11.5,0,14573,0,-0.5,0.6,-0.1,9.8
30:11.6,0,14572,0,-0.5,0.6,0,9.8
30:11.7,0,14572,0,-0.5,0.6,0,9.8
30:11.8,0,14576,0,-0.5,0.6,0,9.8
30:11.9,0,14577,0,-0.5,0.6,0,9.8
30:12.0,0,14575,0,-0.5,0.6,0,9.8
30:12.1,0,14575,0,-0.5,0.6,0,9.8
30:12.2,0,14578,0,-0.5,0.6,0,9.8
30:12.3,0,14579,0,-0.5,0.6,0.1,9.8
30:12.4,0,14580,0,-0.5,0.6,-0.1,9.8
30:12.5,0,14579,0,-0.5,0.6,0.1,9.8
30:12.6,0,14579,0,-0.5,0.6,0.1,9.8
30:12.7,0,14580,0,-0.5,0.6,-0.1,9.8
30:12.9,0,14581,0,-0.5,0.6,-0.1,9.8
30:13.0,0,14581,0,-0.5,0.6,0,9.8
30:13.1,0,14580,0,-0.5,0.6,0,9.8
30:13.2,0,14579,0,-0.5,0.7,0.1,9.8
30:13.3,0,14579,0,-0.5,0.7,-0.1,9.8
30:13.4,0,14582,0,-0.5,0.6,0,9.8
30:13.5,0,14584,0,-0.5,0.6,0,9.8
30:13.6,0,14584,0,-0.5,0.6,0,9.8
30:13.7,0,14586,0,-0.5,0.6,0,9.8
30:13.8,0,14585,0,-0.5,0.6,0,9.8
30:13.9,0,14585,0,-0.5,0.6,0,9.8
30:14.0,0,14584,0,-0.5,0.6,0,9.8
30:14.1,0,14584,0,-0.5,0.6,0,9.8
30:14.2,0,14582,0,-0.5,0.6,0,9.8
30:14.3,0,14580,0,-0.5,0.6,0,9.8
30:14.4,0,14581,0,-0.5,0.6,0,9.8
30:14.5,0,14584,0,-0.5,0.6,0,9.8
30:14.6,0,14585,0,-0.5,0.6,0,9.8
30:14.7,0,14584,0,-0.5,0.6,0,9.8
30:14.8,0,14583,0,-0.5,0.6,0,9.8
30:14.9,0,14584,0,-0.5,0.6,0,9.8
30:15.0,0,14581,0,-0.5,0.6,0,9.8
30:15.1,0,14581,0,-0.5,0.6,0,9.8
30:15.2,0,14582,0,-0.5,0.6,0,9.8
30:15.3,0,14583,0,-0.5,0.6,0,9.8
30:15.4,0,14586,0,-0.5,0.6,0,9.8
30:15.5,0,14586,0,-0.5,0.6,0,9.8
30:15.6,0,14583,0,-0.5,0.6,0,9.8
30:15.7,0,14583,0,-0.5,0.6,0,9.8
30:15.8,0,14582,0,-0.5,0.6,0,9.8
30:15.9,0,14581,0,-0.5,0.6,0,9.8
30:16.0,0,14580,0,-0.5,0.6,0,9.8
30:16.1,0,14581,0,-0.5,0.6,0,9.8
30:16.2,0,14583,0,-0.5,0.6,0,9.8
30:16.3,0,14582,0,-0.5,0.6,0,9.8
30:16.4,0,14586,0,-0.5,0.6,0,9.8
30:16.5,0,14586,0,-0.5,0.6,0.1,9.8
30:16.6,0,14585,0,-0.5,0.6,-0.1,9.8
30:16.7,0,14587,0,-0.5,0.6,0,9.8
30:16.8,0,14588,0,-0.5,0.6,0,9.8
30:16.9,0,14586,0,-0.5,0.6,0,9.8
30:17.0,0,14585,0,-0.5,0.6,0,9.8
30:17.1,0,14584,0,-0.5,0.6,0,9.8
30:17.2,0,14582,0,-0.5,0.6,0,9.8
30:17.3,0,14580,0,-0.5,0.6,0,9.8
30:17.4,0,14578,0,-0.5,0.6,0,9.8
30:17.5,0,14583,0,-0.5,0.6,0.1,9.8
30:17.6,0,14583,0,-0.5,0.6,-0.1,9.8
30:17.7,0,14580,0,-0.5,0.7,0,9.8
30:17.8,0,14580,0,-0.5,0.6,0,9.8
30:17.9,0,14582,0,-0.5,0.7,0,9.8
30:18.0,0,14582,0,-0.5,0.7,0.1,9.8
30:18.1,0,14582,0,-0.5,0.7,-0.1,9.8
30:18.2,0,14580,0,-0.5,0.7,0.1,9.8
30:18.3,0,14578,0,-0.5,0.7,-0.1,9.8
30:18.4,0,14582,0,-0.5,0.7,0.1,9.8
30:18.5,0,14582,0,-0.5,0.7,-0.1,9.8
30:18.6,0,14584,0,-0.5,0.7,0,9.8
30:18.7,0,14590,0,-0.5,0.7,0,9.8
30:18.9,0,14590,0,-0.5,0.7,0,9.8
30:19.0,0,14593,0,-0.5,0.7,0,9.8
30:19.1,0,14588,0,-0.5,0.7,0,9.8
30:19.2,0,14585,0,-0.5,0.7,0,9.8
30:19.3,0,14583,0,-0.5,0.7,0,9.8
30:19.4,0,14580,0,-0.5,0.7,0,9.8
30:19.5,0,14579,0,-0.5,0.7,0,9.8
30:19.6,0,14579,0,-0.5,0.7,0,9.8
30:19.7,0,14580,0,-0.5,0.7,0,9.8
30:19.8,0,14579,0,-0.5,0.7,0,9.8
30:19.9,0,14581,0,-0.5,0.7,0,9.8
30:20.0,0,14582,0,-0.5,0.7,0.1,9.8
30:20.1,0,14583,0,-0.5,0.7,0,9.8
30:20.2,0,14586,0,-0.5,0.7,-0.1,9.8
30:20.3,0,14588,0,-0.5,0.7,0,9.8
30:20.4,0,14587,0,-0.5,0.7,0,9.8
30:20.5,0,14587,0,-0.5,0.7,0,9.8
30:20.6,0,14585,0,-0.5,0.7,0,9.8
30:20.7,0,14583,0,-0.5,0.7,0,9.8
30:20.8,0,14585,0,-0.5,0.7,0.1,9.8
30:20.9,0,14585,0,-0.5,0.7,-0.1,9.8
30:21.0,0,14585,0,-0.5,0.7,0,9.8
30:21.1,0,14584,0,-0.5,0.7,0,9.8
30:21.2,0,14583,0,-0.5,0.7,0,9.8
30:21.3,0,14584,0,-0.5,0.7,0,9.8
30:21.4,0,14586,0,-0.5,0.7,0,9.8
30:21.5,0,14586,0,-0.5,0.7,0,9.8
30:21.6,0,14582,0,-0.5,0.7,0.1,9.8
30:21.7,0,14577,0,-0.5,0.7,-0.1,9.8
30:21.8,0,14577,0,-0.5,0.7,0,9.8
30:21.9,0,14575,0,-0.5,0.7,0,9.8
30:22.0,0,14576,0,-0.5,0.7,0,9.8
30:22.1,0,14576,0,-0.5,0.7,0,9.8
30:22.2,0,14578,0,-0.5,0.7,0,9.8
30:22.3,0,14582,0,-0.5,0.7,0,9.8
30:22.4,0,14586,0,-0.5,0.7,0,9.8
30:22.5,0,14594,0,-0.5,0.7,0,9.8
30:22.6,0,14597,0,-0.5,0.7,0,9.8
30:22.7,0,14597,0,-0.5,0.7,0.1,9.8
